"logFC" "AveExpr" "t" "P.Value" "adj.P.Val" "B" "probeset"
"Os.25564.1.S1_at" -5.04234269152434 6.59109051535151 -2.97671691016405 0.00368175874044886 0.0247703927827924 -4.27823487743073 "Os.25564.1.S1_at"
"Os.8751.1.S1_at" -5.08698507888854 8.56486186084034 -2.84363482469102 0.00544331727641739 0.0342788006974739 -4.63785320869333 "Os.8751.1.S1_at"
"Os.11042.1.S1_at" -5.0880423691767 8.38880736763725 -3.0589420305541 0.00287413733955407 0.020090431563019 -4.04920999057163 "Os.11042.1.S1_at"
"Os.7768.1.S1_at" -5.09471979061402 6.2151899894212 -4.31875094951845 3.80223064510644e-05 0.000416293834912226 0.0525836044372774 "Os.7768.1.S1_at"
"Os.3706.1.S1_at" -5.11286165016828 10.5243535842768 -3.52096363143211 0.000657905919152115 0.00558048151556344 -2.66927188727163 "Os.3706.1.S1_at"
"Os.6120.1.S1_at" -5.11503887648469 5.2237660682858 -3.34453957037468 0.00117422089153172 0.00932583296856374 -3.21440707448645 "Os.6120.1.S1_at"
"Os.8610.1.S1_at" -5.11562971195574 8.74673068973826 -3.26456383772305 0.00151689577547936 0.0116663333854117 -3.45421888556355 "Os.8610.1.S1_at"
"Os.11176.1.S1_at" -5.12248331534082 5.60999604303932 -3.2888281268884 0.00140412683102145 0.0109101700497865 -3.38195028041307 "Os.11176.1.S1_at"
"Os.3436.1.S1_at" -5.13950295347253 6.15710665655897 -5.5363265506183 2.65092412956305e-07 3.72923089979375e-06 4.88415625319133 "Os.3436.1.S1_at"
"Os.9424.1.S1_at" -5.14024671859198 5.24459857248849 -3.10315482891684 0.00251106964346434 0.0179417505019637 -3.92393820826256 "Os.9424.1.S1_at"
"Os.6615.2.S1_x_at" -5.14834639255438 10.7071491171305 -2.76355939528771 0.00684641567190017 0.0412019951845805 -4.84753103223172 "Os.6615.2.S1_x_at"
"Os.3933.1.S1_a_at" -5.14887134053298 15.1932741272577 -2.80061599392638 0.00616046990660724 0.0379088562124329 -4.75113071597887 "Os.3933.1.S1_a_at"
"Os.57207.1.S1_s_at" -5.16741695415091 5.27074656801741 -3.63827273334901 0.000442805428516928 0.00394795853001218 -2.29483346074231 "Os.57207.1.S1_s_at"
"OsAffx.13628.1.S1_at" -5.18939080431765 8.46243177399032 -4.13293829357167 7.62586645749016e-05 0.000796047788000183 -0.616703944130857 "OsAffx.13628.1.S1_at"
"Os.5308.1.S1_at" -5.19468247369618 11.9453089615119 -3.41299284859995 0.000940044339771159 0.00764912426329391 -3.00549912918522 "Os.5308.1.S1_at"
"Os.32141.1.S1_at" -5.21853118832247 5.21806801020446 -3.02752872295184 0.00316104104059888 0.0217777472675766 -4.13731604828407 "Os.32141.1.S1_at"
"Os.12760.1.S1_x_at" -5.22627566656677 9.65908306972872 -2.82059712367741 0.00581725476894219 0.0361768601088511 -4.69869831197724 "Os.12760.1.S1_x_at"
"Os.13565.1.A1_s_at" -5.22642896582648 5.7132437849165 -3.77552036355629 0.000275701825262731 0.0025782793574358 -1.84499376481004 "Os.13565.1.A1_s_at"
"Os.12246.1.S1_at" -5.23164759942108 9.6203991847061 -2.85319397375884 0.00529472968153138 0.0335114420404437 -4.61248357812464 "Os.12246.1.S1_at"
"Os.5996.1.S1_at" -5.23697898907602 6.04682040964845 -4.04911253818539 0.000103751909940854 0.00105930927144082 -0.911912997164812 "Os.5996.1.S1_at"
"Os.25208.1.S1_at" -5.25475743988745 7.15861323609074 -5.12160367039387 1.54588892787108e-06 2.02294637306952e-05 3.15956113364464 "Os.25208.1.S1_at"
"Os.26359.1.S1_a_at" -5.26323107504053 5.71051755873692 -4.41294778856879 2.65347468048389e-05 0.000297095969005905 0.39948656726658 "Os.26359.1.S1_a_at"
"Os.9042.1.S1_at" -5.30586794779373 7.79065752920845 -3.25908612780631 0.00154349977467399 0.0118376241740635 -3.47047436219268 "Os.9042.1.S1_at"
"Os.6846.1.S1_at" -5.32323744722105 6.7600717734974 -3.05560927919211 0.00290338952537759 0.0202555985100567 -4.05859303395069 "Os.6846.1.S1_at"
"Os.9484.1.S1_at" -5.32941528904594 5.57246572937296 -3.75060987106065 0.000300711462081733 0.0027808904298427 -1.92756583716164 "Os.9484.1.S1_at"
"Os.10797.1.S1_at" -5.33686698185832 5.952056063493 -2.99646578780764 0.00347061465428599 0.0235979500695799 -4.22369944846697 "Os.10797.1.S1_at"
"Os.10477.1.S1_at" -5.33832197766833 9.20709258704169 -3.13922239032899 0.00224695183758289 0.0163249671238518 -3.82065582854876 "Os.10477.1.S1_at"
"Os.12424.1.S1_at" -5.35407195804386 10.8730619385408 -3.21954484566341 0.00174888135800092 0.0131600371100862 -3.58716491053488 "Os.12424.1.S1_at"
"Os.10920.2.A1_a_at" -5.35989168872939 8.00718917312926 -3.39698796324916 0.00099049125697501 0.00802886979908745 -3.05464196262073 "Os.10920.2.A1_a_at"
"Os.18449.1.S1_a_at" -5.36757205555662 9.67039633470932 -3.6516478479791 0.000423034590603139 0.00378994080842925 -2.25154780784525 "Os.18449.1.S1_a_at"
"Os.6716.2.S1_x_at" -5.37582628159777 7.96012732881291 -3.58254619589923 0.00053500017368659 0.00465989374111777 -2.47387821191484 "Os.6716.2.S1_x_at"
"Os.3105.1.S1_at" -5.38446701777012 6.41443365223324 -2.68731761647359 0.00848150462010411 0.0490314021872672 -5.04241126347504 "Os.3105.1.S1_at"
"Os.8011.1.S1_at" -5.38929731176953 8.31804004096705 -3.29937653098102 0.00135759324936099 0.0105901870357303 -3.35039967397997 "Os.8011.1.S1_at"
"Os.32736.1.S1_at" -5.39592059904922 5.46348936967539 -5.52812487059599 2.74673321870518e-07 3.85609973949968e-06 4.84935546980108 "Os.32736.1.S1_at"
"Os.13926.1.S1_at" -5.40566362859388 6.85789357638387 -3.62551189875843 0.000462482170421487 0.00409665821289376 -2.33601871043452 "Os.13926.1.S1_at"
"Os.27424.1.S1_at" -5.4201801140836 7.67138125604057 -3.07772066447029 0.00271435799881585 0.0191557361564446 -3.99618328451488 "Os.27424.1.S1_at"
"Os.23413.1.A1_at" -5.42799129375481 6.28083993722904 -2.89662561068907 0.00466535930887679 0.0301982682303405 -4.49631409500647 "Os.23413.1.A1_at"
"Os.12198.1.S1_at" -5.46264906256524 5.57843153266699 -3.85905934327255 0.000205504036088275 0.00197128595767593 -1.5651345490334 "Os.12198.1.S1_at"
"Os.9729.2.S1_at" -5.48597341290709 9.26083543691718 -3.09164174893928 0.00260127256649737 0.0184735423775683 -3.95670120712574 "Os.9729.2.S1_at"
"OsAffx.28210.1.S1_at" -5.49275176349213 6.90943478473559 -2.72534507140105 0.0076261502790905 0.045034862129749 -4.94579411888936 "OsAffx.28210.1.S1_at"
"Os.7639.1.S1_at" -5.52932071184192 6.97591846792022 -4.47200604580305 2.11284711302992e-05 0.000240506631699827 0.619518444299029 "Os.7639.1.S1_at"
"Os.46187.1.S1_at" -5.56724920201117 5.98095132071899 -2.8475809627597 0.00538152108600621 0.0339903624608925 -4.62738902345303 "Os.46187.1.S1_at"
"Os.17266.1.S1_at" -5.57750526614197 7.87874947002731 -6.15001394330788 1.74469279504846e-08 2.69226910525233e-07 7.55879714185028 "Os.17266.1.S1_at"
"Os.9175.1.S1_at" -5.58269159984001 9.53880271648558 -3.29990825154411 0.00135528627663519 0.0105750662395813 -3.34880714743942 "Os.9175.1.S1_at"
"OsAffx.13628.1.S1_s_at" -5.60086546978246 9.40246256928259 -4.20996580515636 5.72745682334004e-05 0.000609858837329557 -0.341715106245571 "OsAffx.13628.1.S1_s_at"
"Os.11511.1.S1_at" -5.60593402076827 11.4054613179439 -2.72256869407351 0.0076858359121362 0.0453220261340252 -4.95288754884346 "Os.11511.1.S1_at"
"Os.7657.1.S1_at" -5.66944843601039 10.5213759246635 -2.80400874896244 0.00610091737114048 0.0376158091275577 -4.74225011012484 "Os.7657.1.S1_at"
"Os.9831.1.S1_at" -5.67575346118693 8.6023333228039 -3.32197221401389 0.00126273248480522 0.00994211243730693 -3.28254444696459 "Os.9831.1.S1_at"
"Os.26380.1.S1_at" -5.68608110343201 6.09190877342188 -2.95198957818713 0.00396284379984335 0.0263464144273677 -4.3460946667481 "Os.26380.1.S1_at"
"Os.14243.1.S1_at" -5.68847286285367 6.49954311877108 -2.96841345286237 0.00377402662964975 0.0252932954990145 -4.30107483429356 "Os.14243.1.S1_at"
"Os.962.1.S1_at" -5.69459737968701 5.75307694089658 -3.12597771749712 0.00234078403835455 0.0169018333570984 -3.85869624809639 "Os.962.1.S1_at"
"Os.10561.1.S1_at" -5.69734185930241 9.34385978530582 -3.50955889807922 0.000683414463749625 0.0057729558013957 -2.7051708832229 "Os.10561.1.S1_at"
"Os.4743.1.S1_at" -5.70352395750519 6.37009010087161 -5.41264412419324 4.5162822126188e-07 6.2147075761269e-06 4.36223605863302 "Os.4743.1.S1_at"
"Os.2616.1.S1_at" -5.70506165268957 9.68511980635929 -4.80311201636549 5.70757756087235e-06 6.98796681710622e-05 1.88775241511211 "Os.2616.1.S1_at"
"Os.1236.1.S1_at" -5.71279403366126 11.3136324618022 -4.33827846417208 3.53033100438805e-05 0.000388153772166689 0.124085179743648 "Os.1236.1.S1_at"
"Os.9782.1.S1_at" -5.71646904314924 5.60619732924149 -2.70439242065226 0.00808720052846518 0.0471605427565436 -4.99917323486467 "Os.9782.1.S1_at"
"Os.3709.1.S1_s_at" -5.72053120022182 9.51302418540626 -3.31501034406252 0.00129127611560134 0.0101374745897346 -3.30349035459993 "Os.3709.1.S1_s_at"
"Os.4421.1.S1_at" -5.74291736361874 5.79795053875482 -2.99011959611971 0.00353721229241945 0.0239551889252464 -4.24125677190964 "Os.4421.1.S1_at"
"Os.4677.1.S1_a_at" -5.74816875302547 14.3832314216845 -3.57383176647449 0.000550965511890827 0.0047735924812501 -2.50168599034378 "Os.4677.1.S1_a_at"
"Os.4693.1.S1_at" -5.75087703647091 6.83231982387727 -4.00634022757476 0.000121218863740642 0.00122288692671687 -1.06089040585165 "Os.4693.1.S1_at"
"Os.9236.1.S1_at" -5.76491354926273 9.94002063825414 -2.94938404583276 0.00399358680410332 0.0265354328384734 -4.35321759662618 "Os.9236.1.S1_at"
"Os.9341.1.S1_at" -5.76646860949371 8.53557096614182 -3.15150694230458 0.00216306146966105 0.0157957300158177 -3.78525588685998 "Os.9341.1.S1_at"
"Os.49167.1.S1_at" -5.79135302077105 8.21630184953276 -4.15114644660347 7.12895028848377e-05 0.000748670251562547 -0.552019617268336 "Os.49167.1.S1_at"
"Os.54689.1.S1_x_at" -5.79650215789833 5.82088163917843 -2.866854053385 0.00508884787146948 0.0324525748567083 -4.5761054961015 "Os.54689.1.S1_x_at"
"Os.25104.2.S1_at" -5.84665545483181 6.20933225549249 -4.93805850879367 3.29945106524181e-06 4.16749066752599e-05 2.42069168525792 "Os.25104.2.S1_at"
"Os.14077.1.S1_at" -5.85009269043498 5.82571058685221 -4.47916754307178 2.05502896359306e-05 0.000234390125201545 0.646330811275394 "Os.14077.1.S1_at"
"Os.9547.1.S1_at" -5.85220328554088 7.8101027377648 -3.46014067717409 0.000805122317800442 0.00667430350188167 -2.85968142264399 "Os.9547.1.S1_at"
"Os.11245.1.S2_at" -5.85254416065217 10.7789831610993 -3.42349244478636 0.000908273714014185 0.00742112519686202 -2.97316177049087 "Os.11245.1.S2_at"
"Os.6910.1.S1_at" -5.89629600533957 11.683227849008 -2.76840578425101 0.00675290652093218 0.040810456238455 -4.83498567270216 "Os.6910.1.S1_at"
"Os.15236.1.S1_at" -5.9521286478884 10.3313758900222 -3.42383338200079 0.000907259212612672 0.00741389178839937 -2.97211042403632 "Os.15236.1.S1_at"
"Os.41790.1.S1_x_at" -5.95360851022681 11.4526704493867 -3.36976986009922 0.00108217105484704 0.00868005863422325 -3.1377970981739 "Os.41790.1.S1_x_at"
"Os.50062.1.S1_at" -5.95802153670606 5.99585972766446 -3.14618337889082 0.0021990512287489 0.016027684187485 -3.80061042440706 "Os.50062.1.S1_at"
"Os.50472.2.S1_x_at" -5.9613127941267 7.86819681041245 -3.29437872789826 0.00137945768535655 0.0107461364242641 -3.3653583097311 "Os.50472.2.S1_x_at"
"Os.7403.1.S1_at" -5.98966982971006 8.79032050441895 -2.68226192029502 0.00860156003262578 0.0495944304470675 -5.05516842698588 "Os.7403.1.S1_at"
"Os.8175.1.S1_at" -6.02239382408762 6.68446849953043 -5.8793389490551 5.88065518432922e-08 8.73301645411954e-07 6.36263078841305 "Os.8175.1.S1_at"
"Os.8113.1.S1_at" -6.03554536221169 5.91380566814167 -3.46826782342127 0.000783793855777185 0.00651726692250492 -2.83438821818476 "Os.8113.1.S1_at"
"Os.338.3.S1_x_at" -6.06277125368764 8.64300503417686 -2.73122766834094 0.00750108000018403 0.0444197082116161 -4.9307440651979 "Os.338.3.S1_x_at"
"Os.5812.1.S1_at" -6.12398152265374 6.21372961819495 -2.83962594547622 0.00550676151594085 0.0346023860389529 -4.64847120288594 "Os.5812.1.S1_at"
"Os.11405.1.S1_at" -6.12404989332848 8.06435570137969 -3.14192382139993 0.00222824836436815 0.0162118649217932 -3.81288087164719 "Os.11405.1.S1_at"
"Os.338.2.S1_x_at" -6.13991757032554 8.76403841348697 -3.70137187113394 0.000356629587953621 0.00324827285967535 -2.08957511171916 "Os.338.2.S1_x_at"
"Os.8400.1.S1_at" -6.14140059106031 13.2727497768417 -2.71600552168657 0.00782862285922166 0.0459421187265144 -4.96963129149804 "Os.8400.1.S1_at"
"Os.16825.1.S1_at" -6.16182493473412 7.73725762791144 -2.91677292805839 0.00439742185781164 0.0287591589976006 -4.44192399330898 "Os.16825.1.S1_at"
"OsAffx.5756.1.S1_at" -6.17588247621453 15.8802065699756 -2.98334948894718 0.00360955878898175 0.0243732292809309 -4.25995280526393 "OsAffx.5756.1.S1_at"
"Os.8225.1.S1_at" -6.20511921294571 8.23518281606542 -4.63775584932262 1.10449877059424e-05 0.000130118736415522 1.24719177553968 "Os.8225.1.S1_at"
"Os.39800.1.S1_at" -6.20928614869954 6.15094726765474 -3.76507931022323 0.000285933507226392 0.00266268038163986 -1.87965277125069 "Os.39800.1.S1_at"
"Os.10309.1.S1_at" -6.26610048270192 12.5749049394543 -4.11077310436554 8.27573772478096e-05 0.000856562738317787 -0.695176914028415 "Os.10309.1.S1_at"
"Os.10382.1.S1_at" -6.3131871400743 8.01959790657704 -2.92631176938022 0.00427557110238349 0.0281142729690906 -4.41606252596488 "Os.10382.1.S1_at"
"Os.39027.1.S1_s_at" -6.3224048219878 10.0330468661646 -4.45796353688389 2.23081756167649e-05 0.000252931778945111 0.567025728588685 "Os.39027.1.S1_s_at"
"Os.8273.1.S1_at" -6.3333691698878 8.49425728460967 -2.81272300237905 0.00595036258241621 0.0368490940755674 -4.71939853321927 "Os.8273.1.S1_at"
"Os.4149.2.S1_x_at" -6.36305931938497 8.7826293693572 -3.86403684420486 0.000201911334033724 0.00193941683453685 -1.54831756521493 "Os.4149.2.S1_x_at"
"Os.4765.1.S1_s_at" -6.40603122854692 10.1440496699713 -2.69522507879913 0.00829677838344523 0.0481819387915043 -5.02241671005131 "Os.4765.1.S1_s_at"
"Os.4161.1.S1_at" -6.43705227773134 6.86946106890483 -4.66152166641 1.00531081616224e-05 0.000119245677843488 1.33838833740129 "Os.4161.1.S1_at"
"Os.10880.1.S1_at" -6.46154782545338 6.73291790164962 -3.16501659572808 0.00207417665996391 0.0152344825868627 -3.74619580781652 "Os.10880.1.S1_at"
"Os.3709.1.S1_at" -6.46233175999612 13.5358819913324 -3.35661770320941 0.0011292746255632 0.00901503012855697 -3.17778951473853 "Os.3709.1.S1_at"
"Os.48052.1.S1_at" -6.46681136261456 9.35462511430365 -3.04091133733801 0.00303571776507785 0.0210330302820209 -4.09987309041768 "Os.48052.1.S1_at"
"Os.17310.1.S1_at" -6.46880655977522 11.9234195021055 -3.37458091365418 0.00106540635909384 0.00855395938121206 -3.12313703428307 "Os.17310.1.S1_at"
"Os.7819.1.S1_at" -6.47915840309831 9.77955892768229 -3.76255333729689 0.000288462554238192 0.00268144472497909 -1.88802699537007 "Os.7819.1.S1_at"
"Os.7916.1.S1_at" -6.48023455007202 8.18986502874869 -3.16945517347142 0.00204572426911656 0.0150670966513216 -3.73333305506056 "Os.7916.1.S1_at"
"Os.12729.1.S1_at" -6.4907053874274 10.1811943949218 -2.71788515344898 0.00778748534776368 0.0457615447235408 -4.96483958131851 "Os.12729.1.S1_at"
"Os.18675.1.S1_at" -6.49931635998316 7.60458169466897 -3.76283167138346 0.000288182841668 0.00267927864883234 -1.88710445418991 "Os.18675.1.S1_at"
"Os.10987.1.S1_at" -6.5128168996326 8.77445960112775 -2.72954419456876 0.00753668029367051 0.0446029072412749 -4.93505390960604 "Os.10987.1.S1_at"
"Os.7521.1.S1_at" -6.51306718342171 9.11338285811821 -4.60919471936233 1.23629033262666e-05 0.000145043573638894 1.13798678323996 "Os.7521.1.S1_at"
"Os.25811.1.S1_at" -6.51405914596188 7.51604444965697 -3.07051047930952 0.00277470587281336 0.019502649045804 -4.01657481210388 "Os.25811.1.S1_at"
"Os.8496.1.S1_at" -6.54120366683992 12.7468300273876 -3.18017548797875 0.00197849730905763 0.0146358299069672 -3.7022058687376 "Os.8496.1.S1_at"
"Os.37776.1.S1_at" -6.55595426628029 9.63826328012029 -2.73937145525946 0.00733101662529802 0.0436151784336808 -4.90986310966557 "Os.37776.1.S1_at"
"Os.38797.1.S1_at" -6.55635223275945 8.74770573739737 -2.99643917037548 0.00347089154416463 0.0235979500695799 -4.2237731525708 "Os.38797.1.S1_at"
"Os.10995.1.S1_at" -6.55703338046377 12.0140406650445 -3.8402843733877 0.000219612066389111 0.00209192888338977 -1.62842450904642 "Os.10995.1.S1_at"
"OsAffx.6477.1.S1_s_at" -6.590689526072 10.4954816864782 -3.33012358323618 0.00123006393152219 0.0097195715393289 -3.25797535730552 "OsAffx.6477.1.S1_s_at"
"Os.38233.1.S2_s_at" -6.59822340462193 12.0057076568801 -2.94889217569719 0.00399941505888176 0.0265598841835815 -4.35456166801637 "Os.38233.1.S2_s_at"
"Os.14561.1.S1_at" -6.61576516056686 6.77214107646834 -5.02141544797324 2.34250698463143e-06 3.0098015179606e-05 2.75429238283041 "Os.14561.1.S1_at"
"Os.4078.1.S1_at" -6.62910835875065 8.04824818914153 -3.08219805559398 0.00267749842443918 0.0189352002207504 -3.98350075277316 "Os.4078.1.S1_at"
"Os.9201.2.S1_x_at" -6.63969021839899 6.76267198820553 -2.76511587096953 0.00681625607946094 0.041085126717608 -4.8435039847954 "Os.9201.2.S1_x_at"
"Os.17981.1.S1_at" -6.65649774710291 11.1743054860396 -4.04833888730179 0.000104045256400443 0.00106195747114376 -0.914617641629181 "Os.17981.1.S1_at"
"Os.51162.1.S1_at" -6.65702845825806 7.6920799260999 -6.95321100265621 4.22224561712451e-10 7.21288770472875e-09 11.2359592438019 "Os.51162.1.S1_at"
"Os.4979.1.S1_at" -6.66401443635488 7.06802052925473 -4.79215102028493 5.96523632584932e-06 7.28601938803503e-05 1.84486030696274 "Os.4979.1.S1_at"
"Os.20120.1.S1_at" -6.6785793860812 7.00925814929542 -3.5751295279596 0.000548559706638825 0.00475705804539052 -2.49754811635964 "Os.20120.1.S1_at"
"Os.9376.1.S1_at" -6.68679801111345 11.1031774541137 -2.92555950422658 0.00428506653211717 0.0281527006807817 -4.41810461676362 "Os.9376.1.S1_at"
"Os.10168.1.S1_at" -6.74338461209576 8.9369291970644 -2.78994834999441 0.00635119760437012 0.0389238941508028 -4.77899393297402 "Os.10168.1.S1_at"
"Os.21574.1.S1_a_at" -6.74619888358897 7.35946547560456 -2.79415988751206 0.00627526351157052 0.038520236502026 -4.76800446397109 "Os.21574.1.S1_a_at"
"Os.54451.1.S1_at" -6.77893192883372 11.2395440024088 -2.90940437466888 0.00449372845880312 0.0292824534486114 -4.46185297497339 "Os.54451.1.S1_at"
"Os.32267.1.S1_at" -6.78868366117208 9.38169134507296 -2.98856569764102 0.00355369804847001 0.0240583177698568 -4.24555106363379 "Os.32267.1.S1_at"
"Os.8190.1.S1_at" -6.83297951584891 10.8023002315436 -2.74545442352669 0.00720628863457989 0.0430247897647969 -4.89423145497422 "Os.8190.1.S1_at"
"Os.5886.1.S1_at" -6.84959938282466 25.2086441365614 -2.8441364270228 0.00543542629640249 0.0342403811329638 -4.63652376355908 "Os.5886.1.S1_at"
"Os.37689.1.S1_at" -6.8577244039488 7.48763280263003 -2.76891241534284 0.00674319887745129 0.0407696554976826 -4.83367312515237 "Os.37689.1.S1_at"
"Os.18500.1.S1_at" -6.86362890218945 7.38371737414563 -3.09281527081693 0.00259194238226789 0.0184278079270593 -3.95336626088458 "Os.18500.1.S1_at"
"Os.16827.2.S1_at" -6.88026672444416 8.6312140735889 -3.95469604161619 0.000146072007300799 0.00144765180016139 -1.23925795197476 "Os.16827.2.S1_at"
"Os.5359.1.S1_at" -6.88699995209054 8.11046886733864 -2.96715867502989 0.00378815388211591 0.0253731581724729 -4.30452167627558 "Os.5359.1.S1_at"
"Os.9287.1.S1_at" -6.89230023757592 10.7348162375981 -3.43996932863156 0.000860446229716999 0.00707669851707336 -2.92225836592732 "Os.9287.1.S1_at"
"Os.11071.1.A1_s_at" -6.90559750602807 9.28047934075394 -2.85280908318788 0.005300639817292 0.0335422710626213 -4.61350645332255 "Os.11071.1.A1_s_at"
"Os.2750.2.S1_a_at" -7.04580818448844 7.07295913297974 -3.70654115568581 0.000350324791566271 0.00319795373682084 -2.07264187516262 "Os.2750.2.S1_a_at"
"Os.12828.1.S1_at" -7.06548842738539 11.7248336136436 -3.58272608380259 0.000534675266299118 0.00465847800345824 -2.47330364264406 "Os.12828.1.S1_at"
"Os.11446.1.S1_at" -7.08306282711732 16.3490046141747 -3.68859605405732 0.000372677272401896 0.00338102248932263 -2.13134912591751 "Os.11446.1.S1_at"
"Os.3705.1.S1_at" -7.09141336321096 12.5973643522478 -3.48268810622412 0.000747254959866372 0.00624602940962184 -2.78939596521308 "Os.3705.1.S1_at"
"Os.483.1.S1_at" -7.09843280086604 9.05956264851982 -2.86126408757215 0.00517219386863336 0.0328926996087686 -4.59100982539109 "Os.483.1.S1_at"
"Os.7644.1.S1_at" -7.12132160436222 8.300349511756 -2.90793647375322 0.00451314414472748 0.0293820328242288 -4.46581800778292 "Os.7644.1.S1_at"
"Os.9323.1.S1_at" -7.146426411741 14.5063894570998 -3.07395391821988 0.00274573135181336 0.0193390887970731 -4.00684113324355 "Os.9323.1.S1_at"
"Os.10655.1.S1_at" -7.14869429837996 19.3898870206934 -2.68414539316184 0.00855665486457149 0.049391205053701 -5.05041823112956 "Os.10655.1.S1_at"
"Os.53432.1.S1_at" -7.16437033710856 7.51728697678497 -2.92984828206008 0.00423119077799973 0.0278807079283913 -4.40645645813583 "Os.53432.1.S1_at"
"Os.4996.1.S1_at" -7.20088936042739 11.0330340964422 -2.90251322624739 0.00458554775170611 0.0297588668953178 -4.48045249437269 "Os.4996.1.S1_at"
"Os.11236.1.S1_at" -7.20354250757095 15.1213287172775 -3.48717678487946 0.000736213166802968 0.00616991148495515 -2.77536138018051 "Os.11236.1.S1_at"
"Os.8293.1.S1_at" -7.23572882316202 8.8062248921855 -4.7158626816794 8.09889598086181e-06 9.71630460325763e-05 1.54801502724 "Os.8293.1.S1_at"
"Os.13953.1.S1_at" -7.27688644032986 9.53884198803398 -3.52842533894566 0.00064170602510135 0.00545678351102041 -2.64573577619151 "Os.13953.1.S1_at"
"Os.37225.1.S1_at" -7.2803466023896 8.38838484243113 -3.72665731464256 0.00032678305208223 0.00299927464724608 -2.00657785848137 "Os.37225.1.S1_at"
"Os.10116.1.S1_at" -7.28866198290709 22.2788199931476 -3.14266784081659 0.00222312261833488 0.0161805203050853 -3.8107385612854 "Os.10116.1.S1_at"
"Os.13546.1.S1_at" -7.29316154941462 9.5706198582889 -3.18391235794672 0.00195555154372174 0.0144922457292834 -3.69133557960963 "Os.13546.1.S1_at"
"Os.10635.1.S1_s_at" -7.37811230408312 7.84208443472831 -2.81680667023286 0.00588098632507586 0.0365219434313315 -4.70866913505712 "Os.10635.1.S1_s_at"
"Os.14153.2.S1_x_at" -7.38753558235093 7.27673232329479 -2.79323716886323 0.00629182879600061 0.0386054020500542 -4.77041338658098 "Os.14153.2.S1_x_at"
"Os.11016.1.S1_x_at" -7.39320522714898 12.6087877823784 -3.34791437909091 0.00116149608017765 0.00923499626891424 -3.20418611079684 "Os.11016.1.S1_x_at"
"Os.15320.1.S1_at" -7.39719226412533 13.5090334382234 -4.37965550419805 3.01477783294253e-05 0.000334481789655661 0.27630693042931 "Os.15320.1.S1_at"
"OsAffx.12666.1.S1_s_at" -7.39910145660098 8.73444128768193 -2.78530910075331 0.00643581464458301 0.0393347977327069 -4.79108313300105 "OsAffx.12666.1.S1_s_at"
"Os.39533.1.A1_x_at" -7.40160236417892 12.0604151556242 -2.8916222901815 0.00473418526881684 0.0305438519333537 -4.50977207914396 "Os.39533.1.A1_x_at"
"Os.4718.1.S1_at" -7.4153427445127 9.44482008874141 -3.40595707654426 0.000961915688113282 0.0078171145751758 -3.02712474730934 "Os.4718.1.S1_at"
"Os.13559.1.S1_at" -7.43273714232073 7.28477873442055 -2.79961260613713 0.00617818380969413 0.0379944894057303 -4.75375535347903 "Os.13559.1.S1_at"
"Os.12586.1.S1_at" -7.47358043582858 12.7172377131636 -2.72160432353147 0.00770666691069111 0.0453982096981087 -4.9553499905567 "Os.12586.1.S1_at"
"Os.6631.1.S1_at" -7.49670371840964 10.7432078441344 -3.00651342923092 0.00336753959242701 0.0229960915021595 -4.195838573862 "Os.6631.1.S1_at"
"Os.4694.1.S1_at" -7.53630959851441 10.2208483006206 -3.22684431474822 0.00170914280096932 0.0129078747308794 -3.5657096649133 "Os.4694.1.S1_at"
"Os.5525.1.S1_at" -7.56008666066833 9.49275675045517 -2.82504249625105 0.00574331756748154 0.0358142847921349 -4.68699023623471 "Os.5525.1.S1_at"
"Os.15810.2.S1_x_at" -7.62339634735698 11.3775494400365 -3.11947263139241 0.00238819208665979 0.0171986995879408 -3.8773316260755 "Os.15810.2.S1_x_at"
"Os.46326.1.S1_at" -7.63535445999889 13.1710003200504 -3.98310681807252 0.000131852804990497 0.00131857400766203 -1.14133906159405 "Os.46326.1.S1_at"
"OsAffx.27652.1.S1_x_at" -7.66109858898437 7.80748441637411 -3.18548998567752 0.00194593900661145 0.0144303272263347 -3.68674326816983 "OsAffx.27652.1.S1_x_at"
"Os.45407.1.S1_x_at" -7.67980722355805 13.1430022903026 -2.80134096575236 0.00614770010073777 0.0378627591693179 -4.74923385486078 "Os.45407.1.S1_x_at"
"Os.54530.1.S1_at" -7.72122716176611 7.64071358112897 -3.69708796150508 0.000361936026802099 0.00329138083834518 -2.10359462904843 "Os.54530.1.S1_at"
"Os.12164.1.S1_at" -7.75969059059539 16.7059690650307 -2.68043844922959 0.00864523837186157 0.0497773498147863 -5.05976455932551 "Os.12164.1.S1_at"
"Os.12189.1.S1_at" -7.76444509434646 12.2303039503914 -2.90515368050053 0.00455016368746968 0.0295728817072265 -4.47333016414628 "Os.12189.1.S1_at"
"Os.10209.1.S1_x_at" -7.81446295438822 10.1239024098028 -3.70192270623757 0.000355952658846919 0.00324262191934496 -2.0877715639515 "Os.10209.1.S1_x_at"
"Os.12150.1.S1_at" -7.85562833047711 10.3596859624083 -2.68549812099962 0.00852453499692828 0.0492454311077961 -5.04700482423999 "Os.12150.1.S1_at"
"Os.9734.1.S1_at" -7.87026745931081 7.81307006666581 -4.34746063770552 3.4090547718752e-05 0.000375755629888096 0.15778160028068 "Os.9734.1.S1_at"
